"DktRegion","Pipeline","sigma.0.","sigma.25.","sigma.50.","sigma.75.","sigma.100.","sigma.sd","tau.0.","tau.25.","tau.50.","tau.75.","tau.100.","tau.sd","variance.ratio.0.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.100.","variance.ratio.sd"
"rperiCAL","newANTsCross",0.29978205514781,0.314296764108639,0.317696435771224,0.321307201059278,0.339176674378634,0.00533378587220555,0.8506817627586,0.936783631261302,0.955075317589016,0.973374650051105,1.06433311309873,0.0266789675964069,2.66787019326324,2.94048471227637,3.00881033201975,3.07165942552476,3.40243399076595,0.0993141989965911
"rpostC","newANTsCross",0.346094407039775,0.362556968170143,0.366559034164394,0.37078833893362,0.391354103425095,0.00602683458108573,0.844380411529393,0.917555839132654,0.93523553512313,0.953675446190356,1.04256795035137,0.0265049443068726,2.25577648223087,2.49260301009406,2.5501823887046,2.61067891798129,2.88286479302099,0.0852466884629908
"rPCC","newANTsCross",0.248853576413777,0.261727935368807,0.264484726976873,0.267486190848644,0.279955152665653,0.00437750237451704,0.883518525336579,0.960161311290288,0.978683128028207,0.998915421952897,1.07624786497901,0.0282892649583517,3.21545357380332,3.61628146109923,3.70264082778549,3.78722767813118,4.15850642488424,0.122439378460582
"rPreC","newANTsCross",0.31232004546408,0.328350418403325,0.332192581600293,0.335991276465849,0.35867938309153,0.00565180171280532,0.862577161008147,0.939846363921523,0.9576807608936,0.977179564178237,1.06654235336003,0.0276639746911885,2.54430686863647,2.82001725180668,2.88388019447482,2.95372277629996,3.23533990861352,0.0983517973812332
"rPCUN","newANTsCross",0.2372533693502,0.249490767236927,0.252243209720377,0.255046466257321,0.26838324731224,0.00418358424850032,0.892849427760848,0.958045115431906,0.97572805221055,0.994122300324944,1.07538717208365,0.0269272807855787,3.45863465430098,3.78307181536952,3.86853499941021,3.95510114434695,4.34618953126051,0.125363668707972
"rrACC","newANTsCross",0.293941059441863,0.309490523723108,0.313091672741191,0.316755787219597,0.335670689677724,0.00527420334940935,0.880930790538817,0.948109511026172,0.966075367967107,0.984923691003065,1.07908102496848,0.0267435251235391,2.75090981203345,3.01708579770106,3.08571531805275,3.15450726362983,3.49317116056506,0.100687169385837
"rrMFG","newANTsCross",0.39261792036346,0.41437742783888,0.419162164731461,0.423833556903519,0.450110715577169,0.00703514848220016,0.831449376864708,0.901849871440881,0.919212266507012,0.938518927316302,1.02034420905777,0.0273716250616038,1.94548935737043,2.14411424073544,2.19459928781797,2.24685731488618,2.47327420712749,0.0759459429350805
"rSFG","newANTsCross",0.353988219577069,0.370605629138126,0.374648688369161,0.37873693697256,0.405681003996075,0.00608282109794076,0.841768238282929,0.92812984469382,0.94566256849189,0.963766281406469,1.03530201554651,0.0262222891544995,2.21071767110513,2.46757230469512,2.52305273307193,2.58019476120598,2.84801361985357,0.0809156965694857
"rSPL","newANTsCross",0.367766977195442,0.384026662889865,0.388281643652248,0.392713013012693,0.410535192946484,0.00639765461136263,0.845165766347044,0.917778151274585,0.93590813338792,0.954478827070777,1.05044318406952,0.027456844575771,2.12430984700349,2.35604566251951,2.41015133447505,2.46633791180801,2.76795793464661,0.0826924535128864
"rSTG","newANTsCross",0.32544334052116,0.341164629233979,0.344866684454467,0.348805475089243,0.365167918749841,0.00573365425381719,0.874173087372168,0.942414605637374,0.959396988150443,0.978331012547188,1.06483964098568,0.0271293421372483,2.47828792254858,2.72233936500632,2.78341681626132,2.84522369274369,3.14247644599975,0.0916107671088104
"rSMAR","newANTsCross",0.351618379539496,0.371655230469208,0.375814817022365,0.37999089100248,0.398742462393163,0.00622517748178852,0.843961734824669,0.914805009615286,0.933693342690541,0.951930595140294,1.05510737570357,0.0270766249302769,2.21816597056099,2.42527595872715,2.48290482057451,2.54174396696765,2.84376998021594,0.0840887853282838
"rTT","newANTsCross",0.410783866280299,0.429459832355678,0.434198543446182,0.439106456029729,0.461356109777544,0.00716673188678407,0.806082777202882,0.878861246700779,0.896015843247416,0.914791569653859,0.993606830447902,0.0268505483852589,1.82027833964534,2.01688746607219,2.06351405802619,2.11344823073106,2.34042463045218,0.0712000397803905
"rINS","newANTsCross",0.269428151874739,0.282035625600597,0.285034415519155,0.288283446661846,0.30274375964225,0.00467545419927193,0.88177847515011,0.969499189011987,0.988181044479364,1.00769432202608,1.10706183691825,0.0283525263016858,3.024332030619,3.39130426770693,3.46673815052445,3.54389570458965,3.97424769658941,0.114702983749505
