"DktRegion","Pipeline","sigma.0.","sigma.25.","sigma.50.","sigma.75.","sigma.100.","sigma.sd","tau.0.","tau.25.","tau.50.","tau.75.","tau.100.","tau.sd","variance.ratio.0.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.100.","variance.ratio.sd"
"rPreC","newANTsSST",0.165101854282027,0.172565523830938,0.174479040784067,0.176437202901147,0.184745828746612,0.00287987212649832,0.911396513976602,0.985459777222561,1.004189085679,1.02359810893178,1.11272264691591,0.0279711684258099,5.18825545417015,5.63108600603883,5.75535258364493,5.88361527672559,6.39518088763508,0.186270882696911
"rPCUN","newANTsSST",0.123510423036232,0.128559025581528,0.13002178044664,0.131474826925519,0.138621531063932,0.00214756380998466,0.911199375485392,0.981525748323762,0.999202452147203,1.01733041085383,1.10903999748576,0.026838880460562,6.7651153954624,7.52291245215968,7.68574404382257,7.85388046386869,8.74701151107677,0.244829802165301
"rrACC","newANTsSST",0.145238179513053,0.152400713537069,0.154159689830792,0.155839120845702,0.164386156831881,0.00255349232843258,0.912398950241236,0.989112881800915,1.00821933944129,1.02701595803676,1.12014733023285,0.0283108789406606,5.77572986407728,6.39911437510762,6.54338412002122,6.68504263229105,7.36237187519065,0.214153577381416
"rrMFG","newANTsSST",0.206284162461988,0.216571681803364,0.219072162682559,0.221577325700407,0.2300504170559,0.00364806758646954,0.90278781238423,0.979357523423704,0.997485160947091,1.01687023348619,1.10619929846741,0.0273307388753321,4.03314020662673,4.45647745706433,4.55439840330211,4.65674408602704,5.08588681771501,0.145313385188415
"rSFG","newANTsSST",0.175203473847956,0.183667586385772,0.185717718724693,0.187748817618525,0.196690559663934,0.00301129522806274,0.915093447310134,0.985769146316083,1.00386729150946,1.02266570008315,1.10427092304549,0.0274280177865159,4.86419791068422,5.2904454432218,5.41043549550303,5.52472650517532,6.01381469408259,0.172245368884774
"rSPL","newANTsSST",0.181318368649065,0.189466150324493,0.191601396927106,0.193764590286598,0.203947898449547,0.00317642086419476,0.929117351530447,0.995611260884993,1.01534274185506,1.03463838393973,1.12584019247547,0.0284015012960011,4.72717656056311,5.17992544325177,5.29862792368463,5.41924729782668,5.99786206089764,0.176150618061347
"rSTG","newANTsSST",0.178136561555464,0.188661443657829,0.190753648993697,0.192914090771006,0.202851719843325,0.00314315987977269,0.915588053220075,0.990446643830072,1.00927576611246,1.02817124517735,1.12003759543918,0.0279149315140559,4.7576189979663,5.1733855767865,5.2906996957946,5.40972699995007,5.9487765337985,0.169196168035256
"rSMAR","newANTsSST",0.177321792892688,0.187001032416771,0.189120487187308,0.191278276845349,0.199476413271576,0.00313720173815244,0.909676494041112,0.984143287735061,1.00218114432025,1.02121831610053,1.10520158267932,0.0273966950648257,4.75996834759956,5.18677302803205,5.29734964783976,5.4162605290231,5.9867544520122,0.171659889933486
"rTT","newANTsSST",0.174526228213523,0.182327792484198,0.184230702919439,0.186276768491605,0.194366158164626,0.00290019420633324,0.90295058008619,0.97040268368817,0.988696611790417,1.00768395217376,1.10151191170761,0.0276816604528133,4.79749760266505,5.2488620233216,5.36730174687039,5.48539215446429,5.98730784211645,0.1744203436942
"rINS","newANTsSST",0.128497943835271,0.136594190914296,0.138198123442684,0.139672476497598,0.148360000067944,0.00229092768097778,0.925427714741014,0.992535197078592,1.01018556971316,1.02921770860551,1.10285322110586,0.0273801043508981,6.43862604768965,7.15903854518894,7.31371295318462,7.47851660109755,8.27706517924999,0.231984613790751
